decl,tau,umag,redshift,gmag,av,specname,zmag,lensid,rv,nimg,imgid,ra,extmodel,absimag,ymag,imag,rmag,sfinf,magnorm,fluxnorm,t_0
-6.60379,100.594161082,20.051815297,2.43,19.1351018985,0.0,agn.spec,18.8426595781,29765,3.1,2,0,7.51976096052,CCM,-26.1357001331,18.6922367625,19.0205084907,19.0532517604,0.172756176536,19.5489765965,6.59654158446e-16,0.0
-6.59837,100.594161082,21.3923026583,2.43,20.4755892599,0.0,agn.spec,20.1831469395,29765,3.1,2,1,7.4945388074,CCM,-26.1357001331,20.0327241239,20.3609958521,20.3937391218,0.172756176536,20.8894639579,1.91920497174e-16,6.448
-6.42156833333,163.100991588,20.2182698349,1.48,20.1494776519,0.0,agn.spec,19.8130421888,32444,3.1,2,0,7.5188526657,CCM,-24.1952139779,19.8495528577,19.8018369605,19.94769076,0.187096043151,20.2908689622,3.33088284865e-16,0.0
-6.45525166667,163.100991588,22.3583744381,1.48,22.289582255,0.0,agn.spec,21.9531467919,32444,3.1,2,1,7.49832439386,CCM,-24.1952139779,21.9896574608,21.9419415637,22.0877953632,0.187096043151,22.4309735653,4.63999504764e-17,21.205
-6.31367166667,88.0031828124,21.8553611651,1.89,21.7116211797,0.0,agn.spec,21.3592799999,34331,3.1,2,0,7.48194261733,CCM,-23.4335310999,21.3341950575,21.4034509523,21.6371186727,0.291574553875,21.9878283224,6.97871743365e-17,0.0
-6.29435,88.0031828124,21.7402465462,1.89,21.5965065607,0.0,agn.spec,21.244165381,34331,3.1,2,1,7.50477047578,CCM,-23.4335310999,21.2190804385,21.2883363333,21.5220040537,0.291574553875,21.8727137034,7.75928067477e-17,7.92
-6.17847166667,102.299509096,22.1093599274,2.29,21.3787589562,0.0,agn.spec,21.0332320188,45603,3.1,2,0,7.51671452824,CCM,-24.1552863268,20.9499236096,21.2232181924,21.3011132247,0.267288434155,21.7553957959,8.6446740916e-17,0.0
-6.145105,102.299509096,23.0590955648,2.29,22.3284945936,0.0,agn.spec,21.9829676562,45603,3.1,2,1,7.49424018463,CCM,-24.1552863268,21.899659247,22.1729538298,22.2508488621,0.267288434155,22.7051314333,3.60457751968e-17,20.376
-6.00066666667,235.066060714,22.5487651035,2.56,21.6266376946,0.0,agn.spec,21.2801346313,48085,3.1,2,0,7.49035549975,CCM,-23.5172510702,21.1433231057,21.4521793359,21.4430573713,0.301967613956,21.9963709571,6.9240239326e-17,12.589
-5.99732833333,235.066060714,23.2848953122,2.56,22.3627679033,0.0,agn.spec,22.0162648401,48085,3.1,2,1,7.52694259435,CCM,-23.5172510702,21.8794533145,22.1883095446,22.1791875801,0.301967613956,22.7325011658,3.51484741869e-17,0.0
-5.85714,97.5962198902,23.5233153228,1.84,23.3723420913,0.0,agn.spec,23.0506796841,48657,3.1,2,0,7.49747685984,CCM,-22.6567680989,23.0185103961,23.0600419229,23.3143286886,0.30407280939,23.6497773958,1.51006619315e-17,17.921
-5.82031166667,97.5962198902,22.3566757702,1.84,22.2057025387,0.0,agn.spec,21.8840401315,48657,3.1,2,1,7.50378471023,CCM,-22.6567680989,21.8518708435,21.8934023703,22.147689136,0.30407280939,22.4831378432,4.42233670852e-17,0.0
-5.73018333333,550.736615265,23.9492670853,2.47,23.0228269332,0.0,agn.spec,22.7206819844,52210,3.1,4,0,7.52366534498,CCM,-22.2980690956,22.5720828279,22.9024207702,22.9196973028,0.326796295272,23.4315104005,1.84630218212e-17,0.0
-5.69880666667,550.736615265,24.0672154332,2.47,23.1407752811,0.0,agn.spec,22.8386303323,52210,3.1,4,1,7.53454748429,CCM,-22.2980690956,22.6900311758,23.0203691181,23.0376456507,0.326796295272,23.5494587484,1.65624066622e-17,3.708
-5.70058,550.736615265,25.845112291,2.47,24.918672139,0.0,agn.spec,24.6165271902,52210,3.1,4,2,7.48433755815,CCM,-22.2980690956,24.4679280337,24.7982659759,24.8155425085,0.326796295272,25.3273556062,3.22080699441e-18,24.411
-5.668245,550.736615265,23.9015261554,2.47,22.9750860034,0.0,agn.spec,22.6729410545,52210,3.1,4,3,7.51947797415,CCM,-22.2980690956,22.5243418981,22.8546798403,22.8719563729,0.326796295272,23.3837694706,1.92929729289e-17,0.118
-5.559695,433.564779125,20.6587033065,0.74,20.394710544,0.0,agn.spec,20.0519694619,58449,3.1,2,0,7.49111166641,CCM,-23.1533313922,20.0321813374,20.3008102436,20.3490424844,0.234501176028,20.4333587468,2.92121447816e-16,23.917
-5.52791333333,433.564779125,19.12539221,0.74,18.8613994475,0.0,agn.spec,18.5186583655,58449,3.1,2,1,7.52586123285,CCM,-23.1533313922,18.498870241,18.7674991472,18.815731388,0.234501176028,18.9000476504,1.19918968166e-15,0.0
-5.450725,383.52593978,19.7344375987,1.71,19.5691917797,0.0,agn.spec,19.2572182438,58731,3.1,2,0,7.50589951559,CCM,-25.0371272433,19.2527763935,19.2662374785,19.4888014588,0.202113119666,19.8200278189,5.13920350645e-16,0.0
-5.385645,383.52593978,21.2373960293,1.71,21.0721502103,0.0,agn.spec,20.7601766744,58731,3.1,2,1,7.51232302335,CCM,-25.0371272433,20.7557348241,20.7691959091,20.9917598894,0.202113119666,21.3229862495,1.28739685349e-16,52.776
-5.27258833333,138.039465911,20.7729359747,0.53,20.579772282,0.0,agn.spec,20.2517929682,61535,3.1,2,0,7.49360651219,CCM,-21.3024312755,19.8537589636,20.331088962,20.5846343543,0.282111042535,20.5331833595,2.66460966833e-16,0.0
-5.24686,138.039465911,22.8000850545,0.53,22.6069213617,0.0,agn.spec,22.2789420479,61535,3.1,2,1,7.50159837195,CCM,-21.3024312755,21.8809080434,22.3582380417,22.611783434,0.282111042535,22.5603324392,4.11883094984e-17,14.413
-5.108075,121.884653925,27.0841386683,4.0,25.9183242004,0.0,agn.spec,24.5113799922,62278,3.1,4,0,7.4913925905,CCM,-23.4381894053,24.38432337,24.5039660193,24.7051147845,0.427180866967,25.3495426109,3.15565777564e-18,19.569
-5.09497166667,121.884653925,24.6561765426,4.0,23.4903620747,0.0,agn.spec,22.0834178666,62278,3.1,4,1,7.53202679197,CCM,-23.4381894053,21.9563612443,22.0760038936,22.2771526588,0.427180866967,22.9215804853,2.95307684991e-17,0.0
-5.07543666667,121.884653925,23.5997752709,4.0,22.433960803,0.0,agn.spec,21.0270165948,62278,3.1,4,2,7.51904539949,CCM,-23.4381894053,20.8999599725,21.0196026219,21.220751387,0.427180866967,21.8651792135,7.81331363557e-17,0.71
-5.07088166667,121.884653925,23.7392844022,4.0,22.5734699343,0.0,agn.spec,21.1665257261,62278,3.1,4,3,7.51055177378,CCM,-23.4381894053,21.0394691039,21.1591117532,21.3602605184,0.427180866967,22.0046883448,6.87118442357e-17,0.653
-4.96963666667,220.153376908,23.8880170141,2.51,22.9601154929,0.0,agn.spec,22.6413071644,65315,3.1,4,0,7.4929737949,CCM,-23.4169932002,22.4977571103,22.8233286104,22.8260524067,0.283275276101,23.3558937013,1.97947245426e-17,21.785
-4.91818833333,220.153376908,22.6987951248,2.51,21.7708936037,0.0,agn.spec,21.4520852751,65315,3.1,4,1,7.47749774172,CCM,-23.4169932002,21.308535221,21.6341067211,21.6368305174,0.283275276101,22.1666718121,5.91886205372e-17,0.0
-4.93979666667,220.153376908,21.6751502942,2.51,20.747248773,0.0,agn.spec,20.4284404445,65315,3.1,4,2,7.53232890799,CCM,-23.4169932002,20.2848903904,20.6104618905,20.6131856868,0.283275276101,21.1430269815,1.51948406721e-16,5.138
-4.92643666667,220.153376908,21.6986877439,2.51,20.7707862227,0.0,agn.spec,20.4519778942,65315,3.1,4,3,7.52312625221,CCM,-23.4169932002,20.3084278401,20.6339993402,20.6367231365,0.283275276101,21.1665644312,1.48689797742e-16,5.376
-4.80337,234.656979266,22.9228091826,2.86,21.6836726693,0.0,agn.spec,21.3197881897,66172,3.1,2,0,7.50661152087,CCM,-23.4360297444,21.1460499414,21.3314099432,21.4120537566,0.344290717997,21.9877444901,6.9792562979e-17,0.0
-4.79844,234.656979266,23.92567518,2.86,22.6865386667,0.0,agn.spec,22.322654187,66172,3.1,2,1,7.49630872083,CCM,-23.4360297444,22.1489159387,22.3342759405,22.4149197539,0.344290717997,22.9906104874,2.7711673162e-17,0.889
-4.62380166667,123.117041017,20.3538337401,1.65,20.1443133251,0.0,agn.spec,19.8213804255,68572,3.1,2,0,7.51224028876,CCM,-24.754046617,19.8423426814,19.83406134,20.0457169031,0.167599593017,20.3754394323,3.08128003686e-16,0.0
-4.65278333333,123.117041017,21.9824105584,1.65,21.7728901434,0.0,agn.spec,21.4499572438,68572,3.1,2,1,7.4966790692,CCM,-24.754046617,21.4709194997,21.4626381583,21.6742937214,0.167599593017,22.0040162506,6.87543915228e-17,18.826
-4.50369166667,112.626581513,22.5070752548,1.44,22.4597327746,0.0,agn.spec,22.1281030654,70722,3.1,2,0,7.50771879447,CCM,-21.2342962806,22.1645108744,22.1286759898,22.2213925632,0.371412521683,22.5852096814,4.02553002833e-17,0.0
-4.494355,112.626581513,23.3770149934,1.44,23.3296725132,0.0,agn.spec,22.9980428041,70722,3.1,2,1,7.49861740459,CCM,-21.2342962806,23.0344506131,22.9986157284,23.0913323018,0.371412521683,23.4551494201,1.80653830727e-17,0.936
-4.34932333333,208.922284664,23.6664408801,2.1,23.5132929975,0.0,agn.spec,23.0632389921,81366,3.1,2,0,7.51825425128,CCM,-21.7534731034,23.1073196631,23.2604198889,23.4015986155,0.414980282245,23.8049769741,1.30892919198e-17,37.816
-4.33878,208.922284664,23.5343311828,2.1,23.3811833002,0.0,agn.spec,22.9311292948,81366,3.1,2,1,7.45773992903,CCM,-21.7534731034,22.9752099658,23.1283101916,23.2694889181,0.414980282245,23.6728672768,1.47829133894e-17,0.0
-4.208705,120.009341177,18.9566571917,1.61,18.7363472493,0.0,agn.spec,18.4042260228,83414,3.1,2,0,7.50794466892,CCM,-25.1592978001,18.4386006898,18.4174194223,18.6213578591,0.212501614485,18.9479125374,1.14747155417e-15,0.0
-4.19981,120.009341177,18.9786893572,1.61,18.7583794148,0.0,agn.spec,18.4262581883,83414,3.1,2,1,7.49164756936,CCM,-25.1592978001,18.4606328553,18.4394515878,18.6433900246,0.212501614485,18.969944703,1.12442129506e-15,1.948
-4.055535,36.7900666203,23.0194717297,0.5,22.8441786854,0.0,agn.spec,22.4868305536,92447,3.1,2,0,7.50250792948,CCM,-18.8146351761,22.0338332834,22.5820595341,22.8375111937,0.374149502064,22.7798426712,3.36488227691e-17,2.129
-4.04739166667,36.7900666203,22.9098878197,0.5,22.7345947754,0.0,agn.spec,22.3772466437,92447,3.1,2,1,7.4899131444,CCM,-18.8146351761,21.9242493734,22.4724756242,22.7279272837,0.374149502064,22.6702587612,3.72223200207e-17,0.0
-3.90219833333,168.482023987,20.493398117,1.61,20.2730881746,0.0,agn.spec,19.9409669481,105293,3.1,2,0,7.48839980385,CCM,-24.3792978001,19.9753416152,19.9541603477,20.1580987844,0.236845383917,20.4846534628,2.78641345158e-16,0.0
-3.89973166667,168.482023987,22.2456993889,1.61,22.0253894466,0.0,agn.spec,21.6932682201,105293,3.1,2,1,7.50183424761,CCM,-24.3792978001,21.7276428871,21.7064616196,21.9104000564,0.236845383917,22.2369547347,5.54785432976e-17,3.809
-3.76104,48.4221330474,22.6616053456,0.62,22.4084757451,0.0,agn.spec,22.1307927534,107416,3.1,2,0,7.50640371084,CCM,-19.3422771118,21.8957350363,22.1923819127,22.4216175445,0.429376898986,22.4067835484,4.74453356944e-17,0.0
-3.74453333333,48.4221330474,23.0052616111,0.62,22.7521320106,0.0,agn.spec,22.4744490189,107416,3.1,2,1,7.49630041223,CCM,-19.3422771118,22.2393913018,22.5360381782,22.76527381,0.429376898986,22.7504398139,3.45725184916e-17,4.183
-3.60056,128.348656748,23.5933942261,1.91,23.4557372375,0.0,agn.spec,23.0862165859,107563,3.1,2,0,7.49473127003,CCM,-23.0083380675,23.0694232957,23.1523420296,23.3720246083,0.262127998845,23.7299183784,1.40261859367e-17,6.542
-3.59517166667,128.348656748,21.2917558455,1.91,21.1540988569,0.0,agn.spec,20.7845782052,107563,3.1,2,1,7.51666288039,CCM,-23.0083380675,20.7677849151,20.850703649,21.0703862276,0.262127998845,21.4282799978,1.16840913571e-16,0.0
-3.47954833333,267.98210859,24.2461378246,3.05,22.7028156638,0.0,agn.spec,22.2917421945,109746,3.1,2,0,7.46770146515,CCM,-23.4548100568,22.1340097566,22.2792004956,22.3564303174,0.331698267666,22.9648702124,2.83765019792e-17,0.0
-3.440635,267.98210859,24.5909565005,3.05,23.0476343397,0.0,agn.spec,22.6365608704,109746,3.1,2,1,7.51352451056,CCM,-23.4548100568,22.4788284326,22.6240191716,22.7012489934,0.331698267666,23.3096888884,2.06552943258e-17,43.483
-3.30886833333,102.416769729,20.1904768808,0.8,19.9534278216,0.0,agn.spec,19.6202187901,110757,3.1,2,0,7.501961586,CCM,-22.6980779971,19.6075624398,19.872537202,19.885028037,0.212218635095,20.0082734371,4.32113234992e-16,0.0
-3.29824666667,102.416769729,22.0852890697,0.8,21.8482400105,0.0,agn.spec,21.515030979,110757,3.1,2,1,7.49880468461,CCM,-22.6980779971,21.5023746287,21.7673493909,21.7798402259,0.212218635095,21.903085626,7.54523364689e-17,2.598
-3.18270333333,136.214214384,23.6342520495,2.89,22.3448976478,0.0,agn.spec,21.9781063262,120127,3.1,2,0,7.50243367705,CCM,-23.7178049023,21.8043852595,21.9827490297,22.0639051319,0.378372092388,22.6445873844,3.81128994768e-17,0.0
-3.14036166667,136.214214384,24.4362939678,2.89,23.1469395661,0.0,agn.spec,22.7801482445,120127,3.1,2,1,7.50212153877,CCM,-23.7178049023,22.6064271778,22.784790948,22.8659470502,0.378372092388,23.4466293026,1.8207705576e-17,26.109
-2.992685,206.164526178,21.7373555262,1.79,21.5915338761,0.0,agn.spec,21.2792506955,120154,3.1,2,0,7.46153561924,CCM,-23.5517086349,21.2552027885,21.2803840349,21.5314433779,0.272796250137,21.8616822387,7.8385195827e-17,0.0
-3.00193333333,206.164526178,23.1044192235,1.79,22.9585975733,0.0,agn.spec,22.6463143928,120154,3.1,2,1,7.50475484969,CCM,-23.5517086349,22.6222664858,22.6474477322,22.8985070752,0.272796250137,23.228745936,2.2254024855e-17,40.917
-2.859785,110.862675748,22.8011489988,2.26,22.1721611624,0.0,agn.spec,21.7976681165,120777,3.1,2,0,7.45302523154,CCM,-22.9585979206,21.7530851733,21.9960199194,22.082729311,0.345947488142,22.5300210777,4.23543978774e-17,0.0
-2.849535,110.862675748,24.0841723864,2.26,23.4551845501,0.0,agn.spec,23.0806915042,120777,3.1,2,1,7.51418921692,CCM,-22.9585979206,23.036108561,23.279043307,23.3657526987,0.345947488142,23.8130444654,1.29923932445e-17,60.101
-2.70484666667,136.61423614,22.6244473414,1.37,22.5817986177,0.0,agn.spec,22.2740928268,124312,3.1,2,0,7.48108566939,CCM,-21.4808549176,22.2891573296,22.2721134774,22.3166291989,0.413847169182,22.688362405,3.6606818094e-17,0.0
-2.69343333333,136.61423614,22.5589918761,1.37,22.5163431524,0.0,agn.spec,22.2086373616,124312,3.1,2,1,7.50750833519,CCM,-21.4808549176,22.2237018644,22.2066580121,22.2511737337,0.413847169182,22.6229069397,3.88816035071e-17,8.308
-2.56515,173.507277905,22.2736935888,2.08,22.1340487052,0.0,agn.spec,21.6831317996,125027,3.1,2,0,7.50910401501,CCM,-23.1075239854,21.7295921347,21.8770369799,22.0240596571,0.298544932609,22.4220921217,4.67810639145e-17,29.453
-2.51262333333,173.507277905,21.8957290356,2.08,21.756084152,0.0,agn.spec,21.3051672464,125027,3.1,2,1,7.49475814272,CCM,-23.1075239854,21.3516275815,21.4990724267,21.6460951039,0.298544932609,22.0441275685,6.62606841581e-17,0.0
-2.40089833333,363.848776797,23.6943652923,3.09,22.0854304388,0.0,agn.spec,21.659807873,131577,3.1,2,0,7.50174319575,CCM,-25.1393298312,21.5136327374,21.6433193933,21.7259174767,0.189228186656,22.3385331285,5.05235306213e-17,1.992
-2.39737333333,363.848776797,22.8949019888,3.09,21.2859671353,0.0,agn.spec,20.8603445696,131577,3.1,2,1,7.49220482898,CCM,-25.1393298312,20.714169434,20.8438560898,20.9264541732,0.189228186656,21.5390698251,1.05506450647e-16,0.0
-2.26078333333,354.086810123,25.8045171985,3.94,24.5948765715,0.0,agn.spec,23.2296760735,136906,3.1,2,0,7.50110418462,CCM,-23.5730791857,23.11183667,23.23100683,23.4027174887,0.312314298976,24.0627138603,1.03233677625e-17,21.246
-2.223915,354.086810123,25.3169429263,3.94,24.1073022993,0.0,agn.spec,22.7421018013,136906,3.1,2,1,7.48619102044,CCM,-23.5730791857,22.6242623978,22.7434325579,22.9151432165,0.312314298976,23.5751395881,1.61752539549e-17,0.0
-2.10936833333,142.300190386,22.9244801119,2.36,22.0550349448,0.0,agn.spec,21.759338922,154028,3.1,2,0,7.49740325601,CCM,-24.2766173594,21.6181429256,21.9319494634,21.9896944499,0.244324923597,22.4623273819,4.50791782204e-17,21.826
-2.07531333333,142.300190386,21.7407427721,2.36,20.871297605,0.0,agn.spec,20.5756015822,154028,3.1,2,1,7.51440300648,CCM,-24.2766173594,20.4344055858,20.7482121236,20.8059571101,0.244324923597,21.2785900421,1.34113015092e-16,0.0
-1.94631,260.451971759,23.0022060378,1.85,22.8513741338,0.0,agn.spec,22.5256592691,160065,3.1,2,0,7.51542726723,CCM,-20.7306808156,22.4933100975,22.5389934814,22.7916138709,0.467725170744,23.1292709195,2.43892572969e-17,0.0
-1.94712833333,260.451971759,23.7508338863,1.85,23.6000019823,0.0,agn.spec,23.2742871176,160065,3.1,2,1,7.48912870445,CCM,-20.7306808156,23.2419379459,23.2876213298,23.5402417194,0.467725170744,23.877898768,1.22390423055e-17,3.418
-1.805775,481.807460316,22.7000865604,2.34,21.8579616977,0.0,agn.spec,21.5536884276,165851,3.1,2,0,7.4961831166,CCM,-24.1538026859,21.42443159,21.7281848897,21.7920756141,0.253020059626,22.258926835,5.43671051676e-17,6.214
-1.78462666667,481.807460316,21.5824840117,2.34,20.7403591491,0.0,agn.spec,20.4360858789,165851,3.1,2,1,7.5020743569,CCM,-24.1538026859,20.3068290414,20.6105823411,20.6744730655,0.253020059626,21.1413242863,1.5218688526e-16,0.0
-1.65471333333,82.6784529959,22.0942857406,1.28,22.0234740292,0.0,agn.spec,21.7632083204,166828,3.1,2,0,7.51907124088,CCM,-22.0939711419,21.7147538793,21.7354742779,21.7649384306,0.281167520763,22.1161681455,6.20068522262e-17,0.0
-1.64499833333,82.6784529959,22.122574107,1.28,22.0517623956,0.0,agn.spec,21.7914966868,166828,3.1,2,1,7.49373740333,CCM,-22.0939711419,21.7430422457,21.7637626442,21.793226797,0.281167520763,22.1444565118,6.041215645e-17,10.487
-1.51894166667,61.4813312297,20.9552341795,2.81,19.8074273818,0.0,agn.spec,19.4418561982,168380,3.1,2,0,7.51504348836,CCM,-25.5015860828,19.2722193355,19.4708612128,19.5463606919,0.237992135495,20.1154234902,3.91505211111e-16,0.0
-1.49585333333,61.4813312297,23.4326366385,2.81,22.2848298407,0.0,agn.spec,21.9192586572,168380,3.1,2,1,7.49651547261,CCM,-25.5015860828,21.7496217945,21.9482636718,22.0237631508,0.237992135495,22.5928259492,3.99739038481e-17,17.703
-1.38406833333,73.5627057225,20.122942948,1.67,19.9277261899,0.0,agn.spec,19.6094981788,168456,3.1,2,0,7.50587996543,CCM,-24.4206241612,19.6221129647,19.6195881142,19.8359574379,0.199953774238,20.1666419762,3.73465210996e-16,0.0
-1.34080166667,73.5627057225,21.430647724,1.67,21.235430966,0.0,agn.spec,20.9172029548,168456,3.1,2,1,7.48782161965,CCM,-24.4206241612,20.9298177407,20.9272928902,21.1436622139,0.199953774238,21.4743467523,1.11987162888e-16,32.06
-1.16019166667,259.425851927,19.9661905425,2.13,19.7778086114,0.0,agn.spec,19.330935941,175397,3.1,2,0,7.53436587034,CCM,-25.3727553952,19.3708797213,19.5330595255,19.6639392812,0.218494161923,20.07592137,4.06011556389e-16,0.0
-1.204795,259.425851927,22.303355416,2.13,22.1149734849,0.0,agn.spec,21.6681008146,175397,3.1,2,1,7.49481886369,CCM,-25.3727553952,21.7080445949,21.870224399,22.0011041548,0.218494161923,22.4130862435,4.71707135376e-17,88.815
-1.06845166667,123.30966737,21.7700066075,3.13,20.095773224,0.0,agn.spec,19.65161448,176275,3.1,2,0,7.52936659778,CCM,-25.623685884,19.5204066292,19.6342332132,19.7226583424,0.221537606713,20.338587988,3.18765820309e-16,0.0
-1.04080166667,123.30966737,22.5816066457,3.13,20.9073732621,0.0,agn.spec,20.4632145181,176275,3.1,2,1,7.48611433505,CCM,-25.623685884,20.3320066673,20.4458332514,20.5342583805,0.221537606713,21.1501880261,1.50949518731e-16,30.349
-0.905981666667,312.719510065,20.7599511178,1.99,20.6352963751,0.0,agn.spec,20.1991559135,176372,3.1,2,0,7.5145351265,CCM,-25.4447792983,20.2325510284,20.3594588269,20.530941609,0.197792008281,20.9097303342,1.88371332323e-16,29.766
-0.906736666667,312.719510065,18.8702576581,1.99,18.7456029154,0.0,agn.spec,18.3094624538,176372,3.1,2,1,7.46752432689,CCM,-25.4447792983,18.3428575687,18.4697653672,18.6412481493,0.197792008281,19.0200368745,1.07372284481e-15,0.0
-0.786546666667,136.855348997,24.5526477579,2.83,23.3671283863,0.0,agn.spec,23.0030493776,197969,3.1,4,0,7.49510624741,CCM,-22.8152860632,22.8310294426,23.0245476265,23.1025016022,0.378165916478,23.6739723433,1.47678749364e-17,0.0
-0.737798333333,136.855348997,22.9960821177,2.83,21.8105627462,0.0,agn.spec,21.4464837374,197969,3.1,4,1,7.51472292802,CCM,-22.8152860632,21.2744638024,21.4679819863,21.545935962,0.378165916478,22.1174067032,6.19361580027e-17,31.897
-0.736533333333,136.855348997,24.1398868473,2.83,22.9543674757,0.0,agn.spec,22.590288467,197969,3.1,4,2,7.48777561937,CCM,-22.8152860632,22.418268532,22.6117867158,22.6897406916,0.378165916478,23.2612114327,2.15984392918e-17,33.082
-0.732275,136.855348997,22.6188520891,2.83,21.4333327175,0.0,agn.spec,21.0692537088,197969,3.1,4,3,7.50825070686,CCM,-22.8152860632,20.8972337738,21.0907519577,21.1687059334,0.378165916478,21.7401766746,8.76670258909e-17,31.805
-0.581245,221.714298818,20.3905505002,2.49,19.4624529485,0.0,agn.spec,19.152800315,202206,3.1,2,0,7.49805489335,CCM,-25.8982081553,19.007019619,19.3354578642,19.3449836062,0.191208947995,19.8656421595,4.92776602966e-16,0.0
-0.610361666667,221.714298818,18.5534968224,2.49,17.6253992706,0.0,agn.spec,17.3157466372,202206,3.1,2,1,7.50458525141,CCM,-25.8982081553,17.1699659412,17.4984041864,17.5079299284,0.191208947995,18.0285884817,2.67591029538e-15,7.729
-0.451348333333,408.599765823,22.3820412962,2.13,22.1936593651,0.0,agn.spec,21.7467866948,210055,3.1,2,0,7.52730584218,CCM,-23.4727553952,21.786730475,21.9489102792,22.0797900349,0.282086241461,22.4917721237,4.38730769322e-17,0.0
-0.449871666667,408.599765823,23.5619276725,2.13,23.3735457414,0.0,agn.spec,22.926673071,210055,3.1,2,1,7.49686490331,CCM,-23.4727553952,22.9666168513,23.1287966555,23.2596764112,0.282086241461,23.6716585,1.47993807348e-17,24.016
-0.275443333333,232.007321736,20.5355432783,2.32,19.7295715174,0.0,agn.spec,19.4114071293,210529,3.1,2,0,7.51078014777,CCM,-25.3705870397,19.2961498425,19.5909393247,19.6605850176,0.217197491994,20.1221417749,3.89090146981e-16,0.0
-0.303815,232.007321736,22.8716699454,2.32,22.0656981845,0.0,agn.spec,21.7475337964,210529,3.1,2,1,7.49762496744,CCM,-25.3705870397,21.6322765096,21.9270659918,21.9967116847,0.217197491994,22.458268442,4.52480186057e-17,25.766
-0.171733333333,122.319452493,20.8414175954,1.72,20.6820969659,0.0,agn.spec,20.3711579038,213258,3.1,4,0,7.49727332399,CCM,-24.0514024428,20.3635968773,20.3804557182,20.6044344321,0.238644934129,20.9355307454,1.83947819875e-16,32.618
-0.164688333333,122.319452493,20.1192658207,1.72,19.9599451912,0.0,agn.spec,19.6490061292,213258,3.1,4,1,7.51963506729,CCM,-24.0514024428,19.6414451026,19.6583039436,19.8822826574,0.238644934129,20.2133789707,3.57729993677e-16,30.211
-0.138183333333,122.319452493,21.1878447553,1.72,21.0285241257,0.0,agn.spec,20.7175850637,213258,3.1,4,2,7.51769006062,CCM,-24.0514024428,20.7100240371,20.7268828781,20.950861592,0.238644934129,21.2819579053,1.33697652246e-16,34.419
-0.130891666667,122.319452493,20.9804324938,1.72,20.8211118643,0.0,agn.spec,20.5101728023,213258,3.1,4,3,7.46658488549,CCM,-24.0514024428,20.5026117757,20.5194706167,20.7434493305,0.238644934129,21.0745456438,1.61841049334e-16,0.0
0.00397833333333,473.904227851,18.6372137916,1.33,18.585652914,0.0,agn.spec,18.2984030822,217824,3.1,2,0,7.517725,CCM,-25.8976094129,18.2894254108,18.2852897281,18.3200883657,0.161365611194,18.685223584,1.461562897e-15,0.0
-0.00224,473.904227851,20.4262974353,1.33,20.3747365576,0.0,agn.spec,20.0874867259,217824,3.1,2,1,7.49817166667,CCM,-25.8976094129,20.0785090544,20.0743733717,20.1091720093,0.161365611194,20.4743072277,2.8130927542e-16,12.07
0.14961,59.2302173899,24.3578703202,2.96,22.9599573542,0.0,agn.spec,22.576913433,219975,3.1,2,0,7.53555845519,CCM,-23.3927620566,22.4060380098,22.5742876641,22.6492029496,0.425851613323,23.2437233745,2.19491442825e-17,0.0
0.15027,59.2302173899,24.8533740662,2.96,23.4554611002,0.0,agn.spec,23.072417179,219975,3.1,2,1,7.49138163713,CCM,-23.3927620566,22.9015417559,23.0697914101,23.1447066956,0.425851613323,23.7392271206,1.39064441171e-17,41.306
0.31638,180.681391454,22.2845295874,1.45,22.2341366902,0.0,agn.spec,21.900753334,220198,3.1,2,0,7.49580160912,CCM,-21.0247262689,21.9377703219,21.8987143748,22.0045058379,0.397314100149,22.3633490112,4.93818480372e-17,7.999
0.279106666667,180.681391454,22.1056893933,1.45,22.0552964962,0.0,agn.spec,21.72191314,220198,3.1,2,1,7.50803011007,CCM,-21.0247262689,21.7589301279,21.7198741807,21.8256656439,0.397314100149,22.1845088171,5.8224184751e-17,0.0
0.443958333333,615.857263838,23.100230165,3.09,21.4912953115,0.0,agn.spec,21.0656727457,227162,3.1,2,0,7.47293416523,CCM,-24.3593298312,20.9194976101,21.049184266,21.1317823494,0.297820834004,21.7443980012,8.73268395113e-17,0.0
0.452735,615.857263838,25.0090754021,3.09,23.4001405486,0.0,agn.spec,22.9745179828,227162,3.1,2,1,7.50667020572,CCM,-24.3593298312,22.8283428472,22.9580295031,23.0406275865,0.297820834004,23.6532432383,1.50525350742e-17,25.062
0.592348333333,275.073494762,23.1085363437,2.03,22.9817583385,0.0,agn.spec,22.534233862,235625,3.1,2,0,7.49964831405,CCM,-22.1413818531,22.578821746,22.7148295936,22.8751816665,0.338672581602,23.2614606949,2.15934813137e-17,13.023
0.619295,275.073494762,23.071334735,2.03,22.9445567299,0.0,agn.spec,22.4970322533,235625,3.1,2,1,7.49936329842,CCM,-22.1413818531,22.5416201373,22.6776279849,22.8379800578,0.338672581602,23.2242590863,2.23461808202e-17,0.0
0.748301666667,121.479260082,23.2323354298,2.04,23.1042826443,0.0,agn.spec,22.6554352832,237091,3.1,2,0,7.48349858628,CCM,-22.1148461288,22.7014415334,22.8393453197,22.9971671016,0.405201584703,23.3855771496,1.92608781299e-17,31.223
0.77433,121.479260082,23.2035432631,2.04,23.0754904776,0.0,agn.spec,22.6266431165,237091,3.1,2,1,7.52478879038,CCM,-22.1148461288,22.6726493667,22.810553153,22.968374935,0.405201584703,23.3567849829,1.97784817083e-17,0.0
