decl,ra_bulge,dec_bulge,g,redshift,ext_model_bulge,pa_bulge,fluxnorm_bulge,sedname_bulge,b_bulge,i,r,u,ra,a_bulge,y,z,rv_bulge,id,magnorm_bulge,av_bulge
6.45,5.55,6.45,22.8904767625,0.694,CCM,-148.0393,1.76228914588e-16,Exp.50E09.1Z.spec,0.686934479959,20.7322578,21.7873036073,23.3845517323,5.55,0.99628768391,20.0476416901,20.3281471741,3.1,12623806,20.982074442,0.0
6.6,5.55,6.6,22.4737173625,0.694,CCM,-11.87919,2.58690765745e-16,Exp.50E09.1Z.spec,0.972056466221,20.3154984,21.3705442073,22.9677923323,5.55,1.02663496825,19.6308822901,19.9113877741,3.1,12624027,20.565315042,0.0
6.75,5.55,6.75,22.8783994625,0.694,CCM,5.902727,1.78200158658e-16,Exp.50E09.1Z.spec,0.736459473826,20.7201805,21.7752263073,23.3724744323,5.55,0.939504896189,20.0355643901,20.3160698741,3.1,12633156,20.969997142,0.0
6.9,5.55,6.9,24.3182595652,0.696,CCM,76.20134,4.74741994455e-17,Exp.50E09.1Z.spec,0.323508444207,22.1598015,23.2176239341,24.8073392372,5.55,0.58413309185,21.4729213171,21.7536357231,3.1,12667306,22.406123233,0.0
7.05,5.55,7.05,23.8894188652,0.696,CCM,144.585,7.04683219742e-17,Exp.50E09.1Z.spec,0.395778909768,21.7309608,22.7887832341,24.3784985372,5.55,0.70388337352,21.0440806171,21.3247950231,3.1,12680697,21.977282533,0.0
7.2,5.55,7.2,23.9739792652,0.696,CCM,-169.2136,6.51883171811e-17,Exp.50E09.1Z.spec,0.408895711966,21.8155212,22.8733436341,24.4630589372,5.55,0.631109197183,21.1286410171,21.4093554231,3.1,12682852,22.061842933,0.0
7.35,5.55,7.35,23.0860989652,0.696,CCM,-24.18524,1.47680070154e-16,Exp.50E09.1Z.spec,0.585696240182,20.9276409,21.9854633341,23.5751786372,5.55,0.984068704435,20.2407607171,20.5214751231,3.1,12708856,21.173962633,0.0
-7.5,5.4,-7.5,22.3673375652,0.696,CCM,17.29857,2.86303363391e-16,Exp.50E09.1Z.spec,0.812995929137,20.2088795,21.2667019341,22.8564172372,5.4,1.35868317228,19.5219993171,19.8027137231,3.1,12725657,20.455201233,0.0
-7.35,5.4,-7.35,23.3178709119,0.698,CCM,-25.36812,1.19698167766e-16,Exp.50E09.1Z.spec,0.440766951079,21.1592064,22.2196563483,23.8020752892,5.4,1.06576941017,20.4704093964,20.7508941888,3.1,12790983,21.4020486013,0.0
-7.2,5.4,-7.2,23.3782709119,0.698,CCM,-74.23181,1.13221134595e-16,Exp.50E09.1Z.spec,0.554282904868,21.2196064,22.2800563483,23.8624752892,5.4,0.802417990103,20.5308093964,20.8112941888,3.1,12797971,21.4624486013,0.0
-7.05,5.4,-7.05,22.9796312119,0.698,CCM,77.43724,1.63449419561e-16,Exp.50E09.1Z.spec,0.688145845119,20.8209667,21.8814166483,23.4638355892,5.4,0.927122272853,20.1321696964,20.4126544888,3.1,12802150,21.0638089013,0.0
-6.9,5.4,-6.9,22.4843519119,0.698,CCM,-163.5501,2.57925987912e-16,Exp.50E09.1Z.spec,0.649745636971,20.3256874,21.3861373483,22.9685562892,5.4,1.53724787125,19.6368903964,19.9173751888,3.1,12811447,20.5685296013,0.0
-6.75,5.4,-6.75,23.1270800586,0.7,CCM,-31.42767,1.43172020186e-16,Exp.50E09.1Z.spec,0.626553000064,20.9680042,22.0313894812,23.606528706,5.4,0.895893280989,20.2770780332,20.557715127,3.1,12896576,21.2076219755,0.0
-6.6,5.4,-6.6,22.7284403586,0.7,CCM,-10.39528,2.06687414682e-16,Exp.50E09.1Z.spec,0.728042140045,20.5693645,21.6327497812,23.207889006,5.4,1.10596849668,19.8784383332,20.159075427,3.1,12898645,20.8089822755,0.0
-6.45,5.4,-6.45,22.9519187586,0.7,CCM,8.795907,1.68237448421e-16,Exp.50E09.1Z.spec,0.654945399731,20.7928429,21.8562281812,23.431367406,5.4,1.00428181689,20.1019167332,20.382553827,3.1,12900435,21.0324606755,0.0
-6.3,5.4,-6.3,23.8724989534,0.702,CCM,-59.94459,7.22985811528e-17,Exp.50E09.1Z.spec,0.406194138382,21.7129631,22.7792714321,24.3472879231,5.4,0.707717434391,21.020189813,21.3006665185,3.1,12963133,21.9494429219,0.0
-6.15,5.4,-6.15,23.5705008534,0.702,CCM,146.1996,9.54836504924e-17,Exp.50E09.1Z.spec,0.577531196475,21.410965,22.4772733321,24.0452898231,5.4,0.65421300781,20.718191713,20.9986684185,3.1,12965164,21.6474448219,0.0
-6.0,5.4,-6.0,22.5014204534,0.702,CCM,25.35177,2.55600191239e-16,Exp.50E09.1Z.spec,0.937571255146,20.3418846,21.4081929321,22.9762094231,5.4,1.06045389536,19.649111313,19.9295880185,3.1,12998532,20.5783644219,0.0
-5.85,5.4,-5.85,22.5074591534,0.702,CCM,149.2448,2.54182527834e-16,Exp.50E09.1Z.spec,0.796787157697,20.3479233,21.4142316321,22.9822481231,5.4,1.24102281631,19.655150013,19.9356267185,3.1,13001168,20.5844031219,0.0
-5.7,5.4,-5.7,24.2010210123,0.704,CCM,98.08313,5.35977754765e-17,Exp.50E09.1Z.spec,0.380211934252,22.0411339,23.1101455213,24.6712407012,5.4,0.564631888867,21.3465113214,21.6269667741,3.1,13035770,22.2744004452,0.0
-5.55,5.4,-5.55,23.6211813123,0.704,CCM,45.25314,9.14287211367e-17,Exp.50E09.1Z.spec,0.57028107048,21.4612942,22.5303058213,24.0914010012,5.4,0.636221340619,20.7666716214,21.0471270741,3.1,13063770,21.6945607452,0.0
-5.4,5.4,-5.4,23.0413416123,0.704,CCM,-20.52138,1.55961902791e-16,Exp.50E09.1Z.spec,0.680532283112,20.8814545,21.9504661213,23.5115613012,5.4,0.901062214053,20.1868319214,20.4672873741,3.1,13076204,21.1147210452,0.0
-5.25,5.4,-5.25,23.1017397123,0.704,CCM,98.497,1.47522846995e-16,Exp.50E09.1Z.spec,0.567598468191,20.9418526,22.0108642213,23.5719594012,5.4,1.02287410774,20.2472300214,20.5276854741,3.1,13077494,21.1751191452,0.0
-5.1,5.4,-5.1,22.1896990123,0.704,CCM,29.16158,3.41724065943e-16,Exp.50E09.1Z.spec,0.883062920807,20.0298119,21.0988235213,22.6599187012,5.4,1.50089005244,19.3351893214,19.6156447741,3.1,13086012,20.2630784452,0.0
-4.95,5.4,-4.95,23.9190335897,0.706,CCM,150.2413,6.97196205253e-17,Exp.50E09.1Z.spec,0.391108063037,21.7592545,22.8306240187,24.3847437676,5.4,0.711981306166,21.0622920197,21.3428170451,3.1,13137949,21.9888798213,0.0
-4.8,5.4,-4.8,23.2304730897,0.706,CCM,133.9939,1.31455637195e-16,Exp.50E09.1Z.spec,0.557887070736,21.070694,22.1420635187,23.6961832676,5.4,0.93080153686,20.3737315197,20.6542565451,3.1,13160713,21.3003193213,0.0
-4.65,5.4,-4.65,22.6506314897,0.706,CCM,-155.8073,2.24241430184e-16,Exp.50E09.1Z.spec,0.814934059491,20.4908524,21.5622219187,23.1163416676,5.4,1.07692888878,19.7938899197,20.0744149451,3.1,13173031,20.7204777213,0.0
-4.5,5.4,-4.5,24.5125825095,0.708,CCM,-172.177,4.0489328334e-17,Exp.50E09.1Z.spec,0.3787770289,22.3531666,23.4266800605,24.9738448557,5.4,0.431642436283,21.6537077951,21.9343387272,3.1,13209241,22.5789159268,0.0
-4.35,5.4,-4.35,22.3200623095,0.708,CCM,-63.05741,3.05034282799e-16,Exp.50E09.1Z.spec,0.848900003572,20.1606464,21.2341598605,22.7813246557,5.4,1.40094322074,19.4611875951,19.7418185272,3.1,13268294,20.3863957268,0.0
-4.2,5.4,-4.2,24.0070675814,0.71,CCM,-117.4575,6.47052334297e-17,Exp.50E09.1Z.spec,0.452466111142,21.8477821,22.9236724586,24.4639191194,5.4,0.573773979705,21.1460430689,21.4267933824,3.1,13323438,22.0699188372,0.0
-4.05,5.4,-4.05,23.4211853814,0.71,CCM,-135.752,1.10992156189e-16,Exp.50E09.1Z.spec,0.601859091072,21.2618999,22.3377902586,23.8780369194,5.4,0.733014163361,20.5601608689,20.8409111824,3.1,13343863,21.4840366372,0.0
-3.9,5.4,-3.9,23.1312664814,0.71,CCM,-138.187,1.44963894618e-16,Exp.50E09.1Z.spec,0.662874049315,20.971981,22.0478713586,23.5881180194,5.4,0.865225111326,20.2702419689,20.5509922824,3.1,13349128,21.1941177372,0.0
-3.75,5.4,-3.75,23.1312664814,0.71,CCM,65.99313,1.44963894618e-16,Exp.50E09.1Z.spec,0.613373629714,20.971981,22.0478713586,23.5881180194,5.4,0.935050424944,20.2702419689,20.5509922824,3.1,13352215,21.1941177372,0.0
-3.6,5.4,-3.6,22.9500664814,0.71,CCM,142.0458,1.7129309178e-16,Exp.50E09.1Z.spec,0.736983950719,20.790781,21.8666713586,23.4069180194,5.4,0.916901703905,20.0890419689,20.3697922824,3.1,13362989,21.0129177372,0.0
-3.45,5.4,-3.45,24.3652290391,0.712,CCM,-92.41944,4.66712968924e-17,Exp.50E09.1Z.spec,0.40834655191,22.2060814,23.2843330003,24.8177670358,5.4,0.462000102176,21.5021038615,21.782801466,3.1,13402292,22.4246426851,0.0
-3.3,5.4,-3.3,23.6706298391,0.712,CCM,-42.14819,8.84890533632e-17,Exp.50E09.1Z.spec,0.512307000078,21.5114822,22.5897338003,24.1231678358,5.4,0.690482204291,20.8075046615,21.088202266,3.1,13423298,21.7300434851,0.0
-3.15,5.4,-3.15,23.7974723391,0.712,CCM,97.56482,7.8732229389e-17,Exp.50E09.1Z.spec,0.501514016628,21.6383247,22.7165763003,24.2500103358,5.4,0.628847607998,20.9343471615,21.215044766,3.1,13424011,21.8568859851,0.0
-3.0,5.4,-3.0,23.4109100391,0.712,CCM,-120.0689,1.12402887821e-16,Exp.50E09.1Z.spec,0.585752253218,21.2517624,22.3300140003,23.8634480358,5.4,0.763926995098,20.5477848615,20.828482466,3.1,13433096,21.4703236851,0.0
-2.85,5.4,-2.85,23.6525119391,0.712,CCM,158.5984,8.99780773929e-17,Exp.50E09.1Z.spec,0.504128120782,21.4933643,22.5716159003,24.1050499358,5.4,0.713286365716,20.7893867615,21.070084366,3.1,13435241,21.7119255851,0.0
-2.7,5.4,-2.7,23.1693100391,0.712,CCM,-55.95986,1.40416281908e-16,Exp.50E09.1Z.spec,0.563982745035,21.0101624,22.0884140003,23.6218480358,5.4,0.987326376733,20.3061848615,20.586882466,3.1,13440188,21.2287236851,0.0
-2.55,5.4,-2.55,22.9277118391,0.712,CCM,160.1619,1.75410969589e-16,Exp.50E09.1Z.spec,0.70321328332,20.7685642,21.8468158003,23.3802498358,5.4,0.985372681338,20.0645866615,20.345284266,3.1,13446429,20.9871254851,0.0
-2.4,5.4,-2.4,23.1209892391,0.712,CCM,-37.7344,1.46806670479e-16,Exp.50E09.1Z.spec,0.643467980988,20.9618416,22.0400932003,23.5735272358,5.4,0.904049233568,20.2578640615,20.538561666,3.1,13452635,21.1804028851,0.0
-2.25,5.4,-2.25,23.1813911391,0.712,CCM,-31.16508,1.38862515783e-16,Exp.50E09.1Z.spec,0.725925071661,21.0222435,22.1004951003,23.6339291358,5.4,0.75872961929,20.3182659615,20.598963566,3.1,13454726,21.2408047851,0.0
-2.1,5.4,-2.1,23.7326187306,0.714,CCM,-125.1369,8.38380455331e-17,Exp.50E09.1Z.spec,0.435767015883,21.5737858,22.654161963,24.1809577884,5.4,0.771106235237,20.8675669016,21.1482624203,3.1,13521525,21.7886644947,0.0
-1.95,5.4,-1.95,23.2977394306,0.714,CCM,32.56882,1.25139053349e-16,Exp.50E09.1Z.spec,0.554490596923,21.1389065,22.219282663,23.7460784884,5.4,0.898263199182,20.4326876016,20.7133831203,3.1,13534468,21.3537851947,0.0
-1.8,5.4,-1.8,23.0742611306,0.714,CCM,5.274961,1.5373904724e-16,Exp.50E09.1Z.spec,0.52558251631,20.9154282,21.995804363,23.5226001884,5.4,1.16010056374,20.2092093016,20.4899048203,3.1,13539164,21.1303068947,0.0
-1.65,5.4,-1.65,23.1406997306,0.714,CCM,3.068082,1.44613469391e-16,Exp.50E09.1Z.spec,0.749155697854,20.9818668,22.062242963,23.5890387884,5.4,0.766391176313,20.2756479016,20.5563434203,3.1,13541360,21.1967454947,0.0
-1.5,5.4,-1.5,24.5251850813,0.716,CCM,-110.2686,4.0526232292e-17,Exp.50E09.1Z.spec,0.227240916903,22.3669395,23.4492177679,24.9694060869,5.4,0.724942287511,21.6581978263,21.9389039719,3.1,13573256,22.5779267844,0.0
-1.35,5.4,-1.35,24.0903038813,0.716,CCM,136.5524,6.04907138207e-17,Exp.50E09.1Z.spec,0.414853146317,21.9320583,23.0143365679,24.5345248869,5.4,0.588607152388,21.2233166263,21.5040227719,3.1,13596397,22.1430455844,0.0
-1.2,5.4,-1.2,23.2507443813,0.716,CCM,102.1603,1.31072779606e-16,Exp.50E09.1Z.spec,0.661600963834,21.0924988,22.1747770679,23.6949653869,5.4,0.789065029471,20.3837571263,20.6644632719,3.1,13632268,21.3034860844,0.0
-1.05,5.4,-1.05,22.7373432813,0.716,CCM,87.4789,2.10316308045e-16,Exp.50E09.1Z.spec,0.720136633056,20.5790977,21.6613759679,23.1815642869,5.4,1.15368055689,19.8703560263,20.1510621719,3.1,13644440,20.7900849844,0.0
-0.9,5.4,-0.9,23.5479452079,0.718,CCM,-15.27971,9.99820868861e-17,Exp.50E09.1Z.spec,0.52526136263,21.3903427,22.474460554,23.9881218503,5.4,0.762842582077,20.6789338776,20.959620868,3.1,13714346,21.5974618645,0.0
-0.75,5.4,-0.75,23.6989462079,0.718,CCM,167.4394,8.70005097778e-17,Exp.50E09.1Z.spec,0.459526604767,21.5413437,22.625461554,24.1391228503,5.4,0.760587283,20.8299348776,21.110621868,3.1,13718704,21.7484628645,0.0
-0.6,5.4,-0.6,23.2942640079,0.718,CCM,-166.7436,1.26297477719e-16,Exp.50E09.1Z.spec,0.593547881338,21.1366615,22.220779354,23.7344406503,5.4,0.849304694263,20.4252526776,20.705939668,3.1,13724527,21.3437806645,0.0
-0.45,5.4,-0.45,23.0043451079,0.718,CCM,29.30264,1.64953766817e-16,Exp.50E09.1Z.spec,0.651936215951,20.8467426,21.930860454,23.4445217503,5.4,1.00523345508,20.1353337776,20.416020768,3.1,13725604,21.0538617645,0.0
-0.3,5.4,-0.3,22.8533461079,0.718,CCM,-31.54131,1.89566607231e-16,Exp.50E09.1Z.spec,0.647210958326,20.6957436,21.779861454,23.2935227503,5.4,1.16085238399,19.9843347776,20.265021768,3.1,13728803,20.9028627645,0.0
-0.15,5.4,-0.15,23.1432631079,0.718,CCM,52.01947,1.45142646405e-16,Exp.50E09.1Z.spec,0.743323157485,20.9856606,22.069778454,23.5834397503,5.4,0.777485334388,20.2742517776,20.554938768,3.1,13729740,21.1927797645,0.0
0.0,5.4,0.0,24.4369670935,0.72,CCM,-100.5867,4.42143842835e-17,Exp.50E09.1Z.spec,0.295367769651,22.2800446,23.3659952552,24.873200845,5.4,0.609418481695,21.566089427,21.8465341262,3.1,13766139,22.4833584041,0.0
0.15,5.4,0.15,23.7786074935,0.72,CCM,-16.23502,8.10788203878e-17,Exp.50E09.1Z.spec,0.559340772505,21.621685,22.7076356552,24.214841245,5.4,0.58394314997,20.907729827,21.1881745262,3.1,13794617,21.8249988041,0.0
0.3,5.4,0.3,23.8450461935,0.72,CCM,80.72181,7.62661707679e-17,Exp.50E09.1Z.spec,0.481977078689,21.6881237,22.7740743552,24.281279945,5.4,0.63812633846,20.974168527,21.2546132262,3.1,13795863,21.8914375041,0.0
0.45,5.4,0.45,23.2289668935,0.72,CCM,21.85176,1.34512815033e-16,Exp.50E09.1Z.spec,0.565954258037,21.0720444,22.1579950552,23.665200645,5.4,0.949077949975,20.358089227,20.6385339262,3.1,13813934,21.2753582041,0.0
0.6,5.4,0.6,23.3739253935,0.72,CCM,139.0903,1.17701029504e-16,Exp.50E09.1Z.spec,0.548717757011,21.2170029,22.3029535552,23.810159145,5.4,0.858534809997,20.503047727,20.7834924262,3.1,13817586,21.4203167041,0.0
0.75,5.4,0.75,22.8967677935,0.72,CCM,-128.412,1.82659936164e-16,Exp.50E09.1Z.spec,0.679089644358,20.7398453,21.8257959552,23.333001545,5.4,1.06838330792,20.025890127,20.3063348262,3.1,13828591,20.9431591041,0.0
0.9,5.4,0.9,24.4320528571,0.722,CCM,122.7676,4.45411591461e-17,Exp.50E09.1Z.spec,0.391679896049,22.2758465,23.3635939348,24.8643782856,5.4,0.463619886572,21.5591709653,21.8396493297,3.1,13859963,22.4753635704,0.0
1.05,5.4,1.05,23.5018942571,0.722,CCM,37.76696,1.04911948949e-16,Exp.50E09.1Z.spec,0.554001776523,21.3456879,22.4334353348,23.9342196856,5.4,0.760643415112,20.6290123653,20.9094907297,3.1,13900442,21.5452049704,0.0
1.2,5.4,1.2,23.1757337571,0.722,CCM,76.494,1.41673673496e-16,Exp.50E09.1Z.spec,0.687762028054,21.0195274,22.1072748348,23.6080591856,5.4,0.82309743718,20.3028518653,20.5833302297,3.1,13910691,21.2190444704,0.0
1.35,5.4,1.35,23.0186941571,0.722,CCM,17.64793,1.63721228587e-16,Exp.50E09.1Z.spec,0.741714440924,20.8624878,21.9502352348,23.4510195856,5.4,0.879785933905,20.1458122653,20.4262906297,3.1,13914161,21.0620048704,0.0
1.5,5.4,1.5,22.7468950571,0.722,CCM,176.9186,2.10292912056e-16,Exp.50E09.1Z.spec,0.87758821209,20.5906887,21.6784361348,23.1792204856,5.4,0.950942386258,19.8740131653,20.1544915297,3.1,13919737,20.7902057704,0.0
1.65,5.4,1.65,22.9220545571,0.722,CCM,-126.5942,1.78962004283e-16,Exp.50E09.1Z.spec,0.700425092913,20.7658482,21.8535956348,23.3543799856,5.4,1.01680232194,20.0491726653,20.3296510297,3.1,13922934,20.9653652704,0.0
1.8,5.4,1.8,22.8737337571,0.722,CCM,109.3162,1.87106620643e-16,Exp.50E09.1Z.spec,0.755617499967,20.7175274,21.8052748348,23.3060591856,5.4,0.984664941459,20.0008518653,20.2813302297,3.1,13923666,20.9170444704,0.0
1.95,5.4,1.95,22.0945741571,0.722,CCM,173.8932,3.83489074027e-16,Exp.50E09.1Z.spec,1.06347494478,19.9383678,21.0261152348,22.5268995856,5.4,1.41615900768,19.2216922653,19.5021706297,3.1,13927449,20.1378848704,0.0
2.1,5.4,2.1,24.0284901055,0.724,CCM,-171.8672,6.4774521863e-17,Exp.50E09.1Z.spec,0.318640013974,21.8729706,22.9624514354,24.4569481567,5.4,0.824718823213,21.1539065725,21.4340800311,3.1,13981960,22.0687568182,0.0
2.25,5.4,2.25,22.5003719055,0.724,CCM,-27.81048,2.64637567478e-16,Exp.50E09.1Z.spec,0.771714190469,20.3448524,21.4343332354,22.9288299567,5.4,1.35761560582,19.6257883725,19.9059618311,3.1,14013891,20.5406386182,0.0
2.4,5.4,2.4,23.1768513055,0.724,CCM,-77.53848,1.4192527222e-16,Exp.50E09.1Z.spec,0.592196033495,21.0213318,22.1108126354,23.6053093567,5.4,0.95913048861,20.3022677725,20.5824412311,3.1,14014515,21.2171180182,0.0
2.55,5.4,2.55,23.4858811516,0.726,CCM,-149.2958,1.07068445691e-16,Exp.50E09.1Z.spec,0.53845306383,21.3311844,22.4221046961,23.910499577,5.4,0.800877463143,20.6095484615,20.8894399095,3.1,14094136,21.5231136127,0.0
2.7,5.4,2.7,23.1597226516,0.726,CCM,-176.8648,1.44585552233e-16,Exp.50E09.1Z.spec,0.638283954206,21.0050259,22.0959461961,23.584341077,5.4,0.907605685406,20.2833899615,20.5632814095,3.1,14105791,21.1969551127,0.0
2.85,5.4,2.85,23.1476414516,0.726,CCM,-85.20977,1.46203368257e-16,Exp.50E09.1Z.spec,0.553140378088,20.9929447,22.0838649961,23.572259877,5.4,1.05882384779,20.2713087615,20.5512002095,3.1,14108739,21.1848739127,0.0
3.0,5.4,3.0,22.5496819516,0.726,CCM,91.83965,2.53595287027e-16,Exp.50E09.1Z.spec,0.707422677279,20.3949852,21.4859054961,22.974300377,5.4,1.422355677,19.6733492615,19.9532407095,3.1,14111470,20.5869144127,0.0
3.15,5.4,3.15,23.0993206516,0.726,CCM,-178.4552,1.52857128924e-16,Exp.50E09.1Z.spec,0.726489013266,20.9446239,22.0355441961,23.523939077,5.4,0.842213727359,20.2229879615,20.5028794095,3.1,14111915,21.1365531127,0.0
3.3,5.4,3.3,21.9638035516,0.726,CCM,-10.6382,4.35003286473e-16,Exp.50E09.1Z.spec,1.25317849669,19.8091068,20.9000270961,22.388421977,5.4,1.36443911955,19.0874708615,19.3673623095,3.1,14125212,20.0010360127,0.0
3.45,5.4,3.45,24.4771848027,0.728,CCM,-32.47188,4.30875069136e-17,Exp.50E09.1Z.spec,0.366864560963,22.3235302,23.4153025892,24.8979839739,5.4,0.481199735364,21.5992249322,21.8787875938,3.1,14148779,22.5113889427,0.0
3.6,5.4,3.6,24.2295442027,0.728,CCM,-61.5279,5.4126208493e-17,Exp.50E09.1Z.spec,0.433776000485,22.0758896,23.1676619892,24.6503433739,5.4,0.509214379475,21.3515843322,21.6311469938,3.1,14163043,22.2637483427,0.0
3.75,5.4,3.75,23.3899846027,0.728,CCM,139.767,1.17282022348e-16,Exp.50E09.1Z.spec,0.683074979401,21.23633,22.3281023892,23.8107837739,5.4,0.691332433736,20.5120247322,20.7915873938,3.1,14190354,21.4241887427,0.0
3.9,5.4,3.9,23.2450242027,0.728,CCM,-48.72655,1.3403419369e-16,Exp.50E09.1Z.spec,0.587559552101,21.0913696,22.1831419892,23.6658233739,5.4,0.916388531972,20.3670643322,20.6466269938,3.1,14199877,21.2792283427,0.0
4.05,5.4,4.05,22.9309430027,0.728,CCM,-169.281,1.78997961917e-16,Exp.50E09.1Z.spec,0.79467784672,20.7772884,21.8690607892,23.3517421739,5.4,0.900305057189,20.0529831322,20.3325457938,3.1,14204145,20.9651471427,0.0
4.2,5.4,4.2,22.9249044027,0.728,CCM,-153.1668,1.79996278553e-16,Exp.50E09.1Z.spec,0.624957039161,20.7712498,21.8630221892,23.3457035739,5.4,1.15107749948,20.0469445322,20.3265071938,3.1,14208523,20.9591085427,0.0
4.35,5.4,4.35,24.7318964123,0.73,CCM,-11.70795,3.41731208035e-17,Exp.50E09.1Z.spec,0.314668018955,22.5789623,23.6715152612,25.1488772631,5.4,0.447440222487,21.8524840143,22.131518362,3.1,14238980,22.7630557534,0.0
4.5,5.4,4.5,23.7473765123,0.73,CCM,147.6436,8.46238153093e-17,Exp.50E09.1Z.spec,0.502567323482,21.5944424,22.6869953612,24.1643573631,5.4,0.682903121437,20.8679641143,21.146998462,3.1,14275561,21.7785358534,0.0
4.65,5.4,4.65,23.6748972123,0.73,CCM,-104.4966,9.04657778717e-17,Exp.50E09.1Z.spec,0.535495921981,21.5219631,22.6145160612,24.0918780631,5.4,0.684361438605,20.7954848143,21.074519162,3.1,14279339,21.7060565534,0.0
4.8,5.4,4.8,23.2641764123,0.73,CCM,-132.1989,1.32060410172e-16,Exp.50E09.1Z.spec,0.530505010889,21.1112423,22.2037952612,23.6811572631,5.4,1.00181005991,20.3847640143,20.663798362,3.1,14293253,21.2953357534,0.0
4.95,5.4,4.95,23.0527773123,0.73,CCM,-114.683,1.60447251465e-16,Exp.50E09.1Z.spec,0.650658684613,20.8998432,21.9923961612,23.4697581631,5.4,0.989036283707,20.1733649143,20.452399262,3.1,14295875,21.0839366534,0.0
5.1,5.4,5.1,23.1916971123,0.73,CCM,49.87102,1.41177134222e-16,Exp.50E09.1Z.spec,0.646344429644,21.038763,22.1313159612,23.6086779631,5.4,0.878009048786,20.3122847143,20.591319062,3.1,14299916,21.2228564534,0.0
5.25,5.4,5.25,22.8957377123,0.73,CCM,-155.6615,1.85416390252e-16,Exp.50E09.1Z.spec,0.731255922988,20.7428036,21.8353565612,23.3127185631,5.4,1.01442704444,20.0163253143,20.295359662,3.1,14300772,20.9268970534,0.0
5.4,5.4,5.4,22.8111754123,0.73,CCM,164.997,2.00434760668e-16,Exp.50E09.1Z.spec,0.639484002912,20.6582413,21.7507942612,23.2281562631,5.4,1.2522669201,19.9317630143,20.210797362,3.1,14304330,20.8423347534,0.0
5.55,5.4,5.55,24.1895470402,0.732,CCM,-169.0467,5.64743698241e-17,Exp.50E09.1Z.spec,0.456263187637,22.0371075,23.1307071408,24.6026941391,5.4,0.506408715502,21.3087114327,21.587138057,3.1,14353497,22.2176388742,0.0
5.7,5.4,5.7,24.1533073402,0.732,CCM,161.9329,5.83911829176e-17,Exp.50E09.1Z.spec,0.293109948739,22.0008678,23.0944674408,24.5664544391,5.4,0.814573757662,21.2724717327,21.550898357,3.1,14354819,22.1813991742,0.0
5.85,5.4,5.85,24.0506271402,0.732,CCM,148.7514,6.41829025716e-17,Exp.50E09.1Z.spec,0.43979714367,21.8981876,22.9917872408,24.4637742391,5.4,0.595753977299,21.1697915327,21.448218157,3.1,14358158,22.0787189742,0.0
6.0,5.4,6.0,24.0204300402,0.732,CCM,101.8859,6.59930489188e-17,Exp.50E09.1Z.spec,0.361700767787,21.8679905,22.9615901408,24.4335771391,5.4,0.744457319731,21.1395944327,21.418021057,3.1,14360160,22.0485218742,0.0
6.15,5.4,6.15,23.8754677402,0.732,CCM,-46.52729,7.54194070238e-17,Exp.50E09.1Z.spec,0.409748577023,21.7230282,22.8166278408,24.2886148391,5.4,0.749287697893,20.9946321327,21.273058757,3.1,14372411,21.9035595742,0.0
6.3,5.4,6.3,23.7425865402,0.732,CCM,166.1967,8.52384597571e-17,Exp.50E09.1Z.spec,0.50523234846,21.590147,22.6837466408,24.1557336391,5.4,0.685335224342,20.8617509327,21.140177557,3.1,14373676,21.7706783742,0.0
6.45,5.4,6.45,23.4526657402,0.732,CCM,147.5298,1.11327873476e-16,Exp.50E09.1Z.spec,0.491543804735,21.3002262,22.3938258408,23.8658128391,5.4,0.91576786531,20.5718301327,20.850256757,3.1,14382324,21.4807575742,0.0
6.6,5.4,6.6,23.2593884402,0.732,CCM,160.2038,1.33019353729e-16,Exp.50E09.1Z.spec,0.506857948492,21.1069489,22.2005485408,23.6725355391,5.4,1.05786350298,20.3785528327,20.656979457,3.1,14388078,21.2874802742,0.0
